participant,task,subtask,trial,choice,reward,condition,trial_within_subtask,function
24,3,0,0,5,12.09105392,noncompositional,0.0,posodd
24,3,0,1,3,11.19989886,noncompositional,1.0,posodd
24,3,0,2,1,9.36928285,noncompositional,2.0,posodd
24,3,0,3,3,11.16836282,noncompositional,3.0,posodd
24,3,0,4,5,12.05117975,noncompositional,4.0,posodd
24,4,0,0,3,6.83698021,noncompositional,0.0,poseven
24,4,0,1,5,7.89804606,noncompositional,1.0,poseven
24,4,0,2,4,11.02985114,noncompositional,2.0,poseven
24,4,0,3,2,10.34507481,noncompositional,3.0,poseven
24,4,0,4,0,9.75862491,noncompositional,4.0,poseven
24,5,0,0,5,8.14320605,noncompositional,0.0,negeven
24,5,0,1,3,9.72255921,noncompositional,1.0,negeven
24,5,0,2,4,14.31231081,noncompositional,2.0,negeven
24,5,0,3,4,14.23434391,noncompositional,3.0,negeven
24,5,0,4,4,14.26347192,noncompositional,4.0,negeven
24,6,0,0,0,10.79337329,noncompositional,0.0,negodd
24,6,0,1,2,8.33354309,noncompositional,1.0,negodd
24,6,0,2,1,11.24079082,noncompositional,2.0,negodd
24,6,0,3,0,10.68186151,noncompositional,3.0,negodd
24,6,0,4,3,9.95837801,noncompositional,4.0,negodd
24,7,0,0,5,10.05741375,noncompositional,0.0,poseven
24,7,0,1,3,8.47960746,noncompositional,1.0,poseven
24,7,0,2,4,14.14341673,noncompositional,2.0,poseven
24,7,0,3,4,13.87346795,noncompositional,3.0,poseven
24,7,0,4,2,14.74501022,noncompositional,4.0,poseven
24,8,0,0,3,3.14007159,noncompositional,0.0,negeven
24,8,0,1,4,8.33957981,noncompositional,1.0,negeven
24,8,0,2,2,9.83400471,noncompositional,2.0,negeven
24,8,0,3,0,12.0657832,noncompositional,3.0,negeven
24,8,0,4,0,11.91238891,noncompositional,4.0,negeven
24,9,0,0,1,11.73507709,noncompositional,0.0,posodd
24,9,0,1,3,12.90141908,noncompositional,1.0,posodd
24,9,0,2,5,14.69841671,noncompositional,2.0,posodd
24,9,0,3,5,14.51002472,noncompositional,3.0,posodd
24,9,0,4,3,13.11143167,noncompositional,4.0,posodd
24,10,0,0,5,8.66055063,noncompositional,0.0,negodd
24,10,0,1,3,11.71086208,noncompositional,1.0,negodd
24,10,0,2,1,12.13882237,noncompositional,2.0,negodd
24,10,0,3,1,12.13118356,noncompositional,3.0,negodd
24,10,0,4,1,12.03063736,noncompositional,4.0,negodd
24,11,0,0,5,5.38242674,noncompositional,0.0,poseven
24,11,0,1,4,12.16017615,noncompositional,1.0,poseven
24,11,0,2,2,9.84769338,noncompositional,2.0,poseven
24,11,0,3,0,10.70534268,noncompositional,3.0,poseven
24,11,0,4,4,12.17500875,noncompositional,4.0,poseven
24,12,0,0,4,9.9923815,noncompositional,0.0,poseven
24,12,0,1,2,8.00583397,noncompositional,1.0,poseven
24,12,0,2,5,8.05614884,noncompositional,2.0,poseven
24,12,0,3,3,6.34260538,noncompositional,3.0,poseven
24,12,0,4,4,9.95229058,noncompositional,4.0,poseven
24,13,0,0,0,11.16874092,noncompositional,0.0,negeven
24,13,0,1,2,11.0341032,noncompositional,1.0,negeven
24,13,0,2,4,12.21367602,noncompositional,2.0,negeven
24,13,0,3,4,12.04280737,noncompositional,3.0,negeven
24,13,0,4,4,11.91442382,noncompositional,4.0,negeven
24,14,0,0,5,9.5279131,noncompositional,0.0,negeven
24,14,0,1,3,11.38399316,noncompositional,1.0,negeven
24,14,0,2,1,12.02222658,noncompositional,2.0,negeven
24,14,0,3,0,18.6032455,noncompositional,3.0,negeven
24,14,0,4,0,18.50437661,noncompositional,4.0,negeven
24,15,0,0,0,6.92525502,noncompositional,0.0,negodd
24,15,0,1,1,11.9600843,noncompositional,1.0,negodd
24,15,0,2,3,10.27350855,noncompositional,2.0,negodd
24,15,0,3,5,9.82563766,noncompositional,3.0,negodd
24,15,0,4,1,11.88442873,noncompositional,4.0,negodd
24,16,0,0,1,16.68728594,noncompositional,0.0,negodd
24,16,0,1,1,16.4037623,noncompositional,1.0,negodd
24,16,0,2,1,16.43885181,noncompositional,2.0,negodd
24,16,0,3,1,16.46194666,noncompositional,3.0,negodd
24,16,0,4,1,16.53815867,noncompositional,4.0,negodd
24,17,0,0,4,13.58413529,noncompositional,0.0,negeven
24,17,0,1,2,15.93073873,noncompositional,1.0,negeven
24,17,0,2,2,15.87857255,noncompositional,2.0,negeven
24,17,0,3,2,15.86441021,noncompositional,3.0,negeven
24,17,0,4,2,15.89530336,noncompositional,4.0,negeven
24,18,0,0,5,8.78047271,noncompositional,0.0,poseven
24,18,0,1,3,6.95905627,noncompositional,1.0,poseven
24,18,0,2,4,15.78772524,noncompositional,2.0,poseven
24,18,0,3,4,15.93984654,noncompositional,3.0,poseven
24,18,0,4,4,15.67379348,noncompositional,4.0,poseven
24,19,0,0,4,8.81464813,noncompositional,0.0,posodd
24,19,0,1,2,7.5219952,noncompositional,1.0,posodd
24,19,0,2,3,15.62545015,noncompositional,2.0,posodd
24,19,0,3,3,15.58774016,noncompositional,3.0,posodd
24,19,0,4,3,15.5314083,noncompositional,4.0,posodd
25,0,0,0,5,14.50108601,noncompositional,0.0,posodd
25,0,0,1,5,14.31780081,noncompositional,1.0,posodd
25,0,0,2,5,14.71311453,noncompositional,2.0,posodd
25,0,0,3,5,14.44845892,noncompositional,3.0,posodd
25,0,0,4,5,14.48665775,noncompositional,4.0,posodd
25,1,0,0,5,3.63941567,noncompositional,0.0,negeven
25,1,0,1,0,12.08606114,noncompositional,1.0,negeven
25,1,0,2,0,12.19252229,noncompositional,2.0,negeven
25,1,0,3,0,12.05105732,noncompositional,3.0,negeven
25,1,0,4,0,12.13250689,noncompositional,4.0,negeven
25,2,0,0,0,6.35790036,noncompositional,0.0,posodd
25,2,0,1,5,14.97902732,noncompositional,1.0,posodd
25,2,0,2,5,14.93394308,noncompositional,2.0,posodd
25,2,0,3,5,14.83823223,noncompositional,3.0,posodd
25,2,0,4,5,14.91966965,noncompositional,4.0,posodd
25,3,0,0,5,5.10621552,noncompositional,0.0,poseven
25,3,0,1,0,10.45450502,noncompositional,1.0,poseven
25,3,0,2,0,10.57546551,noncompositional,2.0,poseven
25,3,0,3,0,10.67385518,noncompositional,3.0,poseven
25,3,0,4,0,10.57592897,noncompositional,4.0,poseven
25,4,0,0,0,7.33146313,noncompositional,0.0,negodd
25,4,0,1,5,10.856237,noncompositional,1.0,negodd
25,4,0,2,3,11.92885265,noncompositional,2.0,negodd
25,4,0,3,3,11.84852452,noncompositional,3.0,negodd
25,4,0,4,3,11.88489484,noncompositional,4.0,negodd
25,5,0,0,3,18.13831828,noncompositional,0.0,negodd
25,5,0,1,3,18.2205538,noncompositional,1.0,negodd
25,5,0,2,3,18.14569181,noncompositional,2.0,negodd
25,5,0,3,3,18.28862007,noncompositional,3.0,negodd
25,5,0,4,3,18.20929129,noncompositional,4.0,negodd
25,6,0,0,3,15.48653888,noncompositional,0.0,posodd
25,6,0,1,3,15.3379054,noncompositional,1.0,posodd
25,6,0,2,3,15.37237109,noncompositional,2.0,posodd
25,6,0,3,3,15.56725653,noncompositional,3.0,posodd
25,6,0,4,3,15.42516779,noncompositional,4.0,posodd
25,7,0,0,3,6.2940236,noncompositional,0.0,negeven
25,7,0,1,0,14.06210321,noncompositional,1.0,negeven
25,7,0,2,0,13.89550245,noncompositional,2.0,negeven
25,7,0,3,0,14.02466881,noncompositional,3.0,negeven
25,7,0,4,0,14.09669197,noncompositional,4.0,negeven
25,8,0,0,5,10.11149167,noncompositional,0.0,poseven
25,8,0,1,3,7.25961022,noncompositional,1.0,poseven
25,8,0,2,0,12.68034406,noncompositional,2.0,poseven
25,8,0,3,0,12.41384203,noncompositional,3.0,poseven
25,8,0,4,0,12.61125106,noncompositional,4.0,poseven
25,9,0,0,5,5.14404743,noncompositional,0.0,negeven
25,9,0,1,0,15.83044806,noncompositional,1.0,negeven
25,9,0,2,0,16.07170139,noncompositional,2.0,negeven
25,9,0,3,0,16.03313839,noncompositional,3.0,negeven
25,9,0,4,0,16.08182272,noncompositional,4.0,negeven
25,10,0,0,0,3.09592506,noncompositional,0.0,posodd
25,10,0,1,5,13.23224652,noncompositional,1.0,posodd
25,10,0,2,5,13.10819841,noncompositional,2.0,posodd
25,10,0,3,5,13.36570451,noncompositional,3.0,posodd
25,10,0,4,5,13.13384125,noncompositional,4.0,posodd
25,11,0,0,5,1.15963187,noncompositional,0.0,negeven
25,11,0,1,5,1.31381569,noncompositional,1.0,negeven
25,11,0,2,0,9.58361714,noncompositional,2.0,negeven
25,11,0,3,3,4.42372085,noncompositional,3.0,negeven
25,11,0,4,1,5.944487,noncompositional,4.0,negeven
25,12,0,0,0,12.83567836,noncompositional,0.0,poseven
25,12,0,1,0,12.92534503,noncompositional,1.0,poseven
25,12,0,2,0,12.70235776,noncompositional,2.0,poseven
25,12,0,3,0,12.69499725,noncompositional,3.0,poseven
25,12,0,4,0,12.70179745,noncompositional,4.0,poseven
25,13,0,0,0,7.43726731,noncompositional,0.0,negodd
25,13,0,1,5,7.18536366,noncompositional,1.0,negodd
25,13,0,2,3,9.82725624,noncompositional,2.0,negodd
25,13,0,3,3,9.91519199,noncompositional,3.0,negodd
25,13,0,4,3,9.70307451,noncompositional,4.0,negodd
25,14,0,0,3,8.3165817,noncompositional,0.0,poseven
25,14,0,1,5,10.93295475,noncompositional,1.0,poseven
25,14,0,2,0,12.46459355,noncompositional,2.0,poseven
25,14,0,3,0,12.43130905,noncompositional,3.0,poseven
25,14,0,4,0,12.51430438,noncompositional,4.0,poseven
25,15,0,0,0,6.79519611,noncompositional,0.0,negodd
25,15,0,1,0,6.8434693,noncompositional,1.0,negodd
25,15,0,2,5,8.41785524,noncompositional,2.0,negodd
25,15,0,3,3,10.48932057,noncompositional,3.0,negodd
25,15,0,4,3,10.5350714,noncompositional,4.0,negodd
25,16,0,0,3,7.35827489,noncompositional,0.0,poseven
25,16,0,1,0,10.45821133,noncompositional,1.0,poseven
25,16,0,2,0,10.50500601,noncompositional,2.0,poseven
25,16,0,3,0,10.2468786,noncompositional,3.0,poseven
25,16,0,4,0,10.39282239,noncompositional,4.0,poseven
25,17,0,0,0,18.01144631,noncompositional,0.0,negeven
25,17,0,1,0,18.01998318,noncompositional,1.0,negeven
25,17,0,2,0,17.90017915,noncompositional,2.0,negeven
25,17,0,3,0,17.88675855,noncompositional,3.0,negeven
25,17,0,4,0,18.01060629,noncompositional,4.0,negeven
25,18,0,0,0,9.58001739,noncompositional,0.0,negodd
25,18,0,1,5,10.1706901,noncompositional,1.0,negodd
25,18,0,2,3,13.60209284,noncompositional,2.0,negodd
25,18,0,3,3,13.79872025,noncompositional,3.0,negodd
25,18,0,4,3,13.50029034,noncompositional,4.0,negodd
25,19,0,0,3,12.88256346,noncompositional,0.0,posodd
25,19,0,1,3,12.77003678,noncompositional,1.0,posodd
25,19,0,2,3,12.92545842,noncompositional,2.0,posodd
25,19,0,3,3,12.99801797,noncompositional,3.0,posodd
25,19,0,4,3,12.71382313,noncompositional,4.0,posodd
26,0,0,0,3,7.08103947,noncompositional,0.0,poseven
26,0,0,1,5,7.61840029,noncompositional,1.0,poseven
26,0,0,2,0,10.46193009,noncompositional,2.0,poseven
26,0,0,3,2,9.11016521,noncompositional,3.0,poseven
26,0,0,4,1,5.50187656,noncompositional,4.0,poseven
26,1,0,0,4,13.88820008,noncompositional,0.0,negeven
26,1,0,1,5,7.33164871,noncompositional,1.0,negeven
26,1,0,2,0,15.60922038,noncompositional,2.0,negeven
26,1,0,3,1,8.65647796,noncompositional,3.0,negeven
26,1,0,4,3,8.38856452,noncompositional,4.0,negeven
26,2,0,0,0,10.10075667,noncompositional,0.0,poseven
26,2,0,1,4,11.28208259,noncompositional,1.0,poseven
26,2,0,2,3,3.24321888,noncompositional,2.0,poseven
26,2,0,3,2,9.59114388,noncompositional,3.0,poseven
26,2,0,4,5,4.98132202,noncompositional,4.0,poseven
26,3,0,0,1,12.76497736,noncompositional,0.0,negodd
26,3,0,1,0,7.74159806,noncompositional,1.0,negodd
26,3,0,2,3,10.73065301,noncompositional,2.0,negodd
26,3,0,3,2,7.8552623,noncompositional,3.0,negodd
26,3,0,4,5,10.46705794,noncompositional,4.0,negodd
26,4,0,0,5,10.16773066,noncompositional,0.0,negodd
26,4,0,1,1,11.64707986,noncompositional,1.0,negodd
26,4,0,2,3,11.66322656,noncompositional,2.0,negodd
26,4,0,3,2,7.60080739,noncompositional,3.0,negodd
26,4,0,4,0,9.73954827,noncompositional,4.0,negodd
26,5,0,0,5,8.5955377,noncompositional,0.0,poseven
26,5,0,1,4,13.45261582,noncompositional,1.0,poseven
26,5,0,2,0,13.13001669,noncompositional,2.0,poseven
26,5,0,3,2,13.08573228,noncompositional,3.0,poseven
26,5,0,4,3,8.6405132,noncompositional,4.0,poseven
26,6,0,0,2,11.57128385,noncompositional,0.0,negeven
26,6,0,1,3,6.19570136,noncompositional,1.0,negeven
26,6,0,2,5,3.72640863,noncompositional,2.0,negeven
26,6,0,3,0,12.11344469,noncompositional,3.0,negeven
26,6,0,4,1,8.70978282,noncompositional,4.0,negeven
26,7,0,0,4,3.65516398,noncompositional,0.0,negodd
26,7,0,1,2,4.18879749,noncompositional,1.0,negodd
26,7,0,2,1,7.19729083,noncompositional,2.0,negodd
26,7,0,3,0,6.46472661,noncompositional,3.0,negodd
26,7,0,4,5,5.84449404,noncompositional,4.0,negodd
26,8,0,0,2,6.57950251,noncompositional,0.0,poseven
26,8,0,1,3,5.31588513,noncompositional,1.0,poseven
26,8,0,2,5,7.76252447,noncompositional,2.0,poseven
26,8,0,3,0,4.99397829,noncompositional,3.0,poseven
26,8,0,4,1,4.54760755,noncompositional,4.0,poseven
26,9,0,0,4,6.0106862,noncompositional,0.0,posodd
26,9,0,1,1,10.52539876,noncompositional,1.0,posodd
26,9,0,2,2,4.04018077,noncompositional,2.0,posodd
26,9,0,3,5,11.40765639,noncompositional,3.0,posodd
26,9,0,4,3,10.50466223,noncompositional,4.0,posodd
26,10,0,0,0,17.77988163,noncompositional,0.0,negeven
26,10,0,1,5,8.2729375,noncompositional,1.0,negeven
26,10,0,2,0,18.07018214,noncompositional,2.0,negeven
26,10,0,3,0,17.87348457,noncompositional,3.0,negeven
26,10,0,4,0,17.84016682,noncompositional,4.0,negeven
26,11,0,0,0,7.18460753,noncompositional,0.0,posodd
26,11,0,1,1,11.92671387,noncompositional,1.0,posodd
26,11,0,2,1,12.0455,noncompositional,2.0,posodd
26,11,0,3,1,11.88457846,noncompositional,3.0,posodd
26,11,0,4,3,12.47595833,noncompositional,4.0,posodd
26,12,0,0,2,8.14285142,noncompositional,0.0,negodd
26,12,0,1,4,5.97220103,noncompositional,1.0,negodd
26,12,0,2,0,9.72385425,noncompositional,2.0,negodd
26,12,0,3,0,9.75956286,noncompositional,3.0,negodd
26,12,0,4,0,9.52216504,noncompositional,4.0,negodd
26,13,0,0,1,11.08337802,noncompositional,0.0,posodd
26,13,0,1,1,11.40248666,noncompositional,1.0,posodd
26,13,0,2,1,11.1857362,noncompositional,2.0,posodd
26,13,0,3,0,2.80245921,noncompositional,3.0,posodd
26,13,0,4,1,11.38334686,noncompositional,4.0,posodd
26,14,0,0,1,11.92259512,noncompositional,0.0,negeven
26,14,0,1,4,17.94868052,noncompositional,1.0,negeven
26,14,0,2,4,17.96553186,noncompositional,2.0,negeven
26,14,0,3,4,17.90860011,noncompositional,3.0,negeven
26,14,0,4,4,17.84813631,noncompositional,4.0,negeven
26,15,0,0,3,9.20272235,noncompositional,0.0,posodd
26,15,0,1,4,3.63646433,noncompositional,1.0,posodd
26,15,0,2,5,9.07774339,noncompositional,2.0,posodd
26,15,0,3,5,9.07012583,noncompositional,3.0,posodd
26,15,0,4,5,9.28115217,noncompositional,4.0,posodd
26,16,0,0,2,6.23681548,noncompositional,0.0,posodd
26,16,0,1,4,8.18317198,noncompositional,1.0,posodd
26,16,0,2,5,14.42751582,noncompositional,2.0,posodd
26,16,0,3,5,14.68972591,noncompositional,3.0,posodd
26,16,0,4,5,14.4548383,noncompositional,4.0,posodd
26,17,0,0,0,10.79058885,noncompositional,0.0,negodd
26,17,0,1,5,14.14497363,noncompositional,1.0,negodd
26,17,0,2,5,14.19615285,noncompositional,2.0,negodd
26,17,0,3,5,14.19189076,noncompositional,3.0,negodd
26,17,0,4,2,10.46890718,noncompositional,4.0,negodd
26,18,0,0,5,7.83429799,noncompositional,0.0,poseven
26,18,0,1,4,13.46981843,noncompositional,1.0,poseven
26,18,0,2,4,13.34218589,noncompositional,2.0,poseven
26,18,0,3,4,13.43592901,noncompositional,3.0,poseven
26,18,0,4,4,13.30275923,noncompositional,4.0,poseven
26,19,0,0,2,12.13107936,noncompositional,0.0,negeven
26,19,0,1,4,11.58232865,noncompositional,1.0,negeven
26,19,0,2,3,6.49672093,noncompositional,2.0,negeven
26,19,0,3,2,12.38136934,noncompositional,3.0,negeven
26,19,0,4,2,12.35459991,noncompositional,4.0,negeven
27,0,0,0,0,1.89425278,noncompositional,0.0,posodd
27,0,0,1,1,6.73199658,noncompositional,1.0,posodd
27,0,0,2,3,10.07692499,noncompositional,2.0,posodd
27,0,0,3,5,9.24430127,noncompositional,3.0,posodd
27,0,0,4,3,10.26283458,noncompositional,4.0,posodd
27,1,0,0,2,8.95436019,noncompositional,0.0,negodd
27,1,0,1,4,7.74635534,noncompositional,1.0,negodd
27,1,0,2,3,14.17512464,noncompositional,2.0,negodd
27,1,0,3,5,11.71245367,noncompositional,3.0,negodd
27,1,0,4,1,15.19452213,noncompositional,4.0,negodd
27,2,0,0,1,14.44990901,noncompositional,0.0,negodd
27,2,0,1,2,8.45412122,noncompositional,1.0,negodd
27,2,0,2,3,13.39791486,noncompositional,2.0,negodd
27,2,0,3,1,14.63108596,noncompositional,3.0,negodd
27,2,0,4,1,14.66278777,noncompositional,4.0,negodd
27,3,0,0,1,7.47652106,noncompositional,0.0,poseven
27,3,0,1,3,9.85912691,noncompositional,1.0,poseven
27,3,0,2,5,11.72688223,noncompositional,2.0,poseven
27,3,0,3,4,17.90555084,noncompositional,3.0,poseven
27,3,0,4,4,17.73449816,noncompositional,4.0,poseven
27,4,0,0,0,8.06516349,noncompositional,0.0,poseven
27,4,0,1,3,5.65335957,noncompositional,1.0,poseven
27,4,0,2,4,11.51706896,noncompositional,2.0,poseven
27,4,0,3,5,5.89841905,noncompositional,3.0,poseven
27,4,0,4,4,11.69398094,noncompositional,4.0,poseven
27,5,0,0,4,12.49569652,noncompositional,0.0,posodd
27,5,0,1,5,20.13153193,noncompositional,1.0,posodd
27,5,0,2,3,19.28818768,noncompositional,2.0,posodd
27,5,0,3,5,20.34926502,noncompositional,3.0,posodd
27,5,0,4,5,20.29165766,noncompositional,4.0,posodd
27,6,0,0,5,1.83773814,noncompositional,0.0,negeven
27,6,0,1,0,11.13330962,noncompositional,1.0,negeven
27,6,0,2,4,5.50843727,noncompositional,2.0,negeven
27,6,0,3,0,10.87636684,noncompositional,3.0,negeven
27,6,0,4,0,11.02379474,noncompositional,4.0,negeven
27,7,0,0,1,9.25813965,noncompositional,0.0,poseven
27,7,0,1,3,10.42611388,noncompositional,1.0,poseven
27,7,0,2,5,10.93829162,noncompositional,2.0,poseven
27,7,0,3,4,13.67962756,noncompositional,3.0,poseven
27,7,0,4,4,13.40430369,noncompositional,4.0,poseven
27,8,0,0,2,5.92238353,noncompositional,0.0,posodd
27,8,0,1,3,8.635569,noncompositional,1.0,posodd
27,8,0,2,5,10.66330041,noncompositional,2.0,posodd
27,8,0,3,4,7.36960999,noncompositional,3.0,posodd
27,8,0,4,5,10.74231379,noncompositional,4.0,posodd
27,9,0,0,5,8.18676046,noncompositional,0.0,negodd
27,9,0,1,1,11.86856799,noncompositional,1.0,negodd
27,9,0,2,0,9.84690697,noncompositional,2.0,negodd
27,9,0,3,1,11.85650823,noncompositional,3.0,negodd
27,9,0,4,1,11.95461378,noncompositional,4.0,negodd
27,10,0,0,1,8.58807016,noncompositional,0.0,posodd
27,10,0,1,3,10.38322722,noncompositional,1.0,posodd
27,10,0,2,5,10.6085993,noncompositional,2.0,posodd
27,10,0,3,4,6.51211116,noncompositional,3.0,posodd
27,10,0,4,5,10.55511324,noncompositional,4.0,posodd
27,11,0,0,1,12.71971548,noncompositional,0.0,negodd
27,11,0,1,3,10.63097992,noncompositional,1.0,negodd
27,11,0,2,0,7.72224491,noncompositional,2.0,negodd
27,11,0,3,1,12.60532676,noncompositional,3.0,negodd
27,11,0,4,1,12.58393621,noncompositional,4.0,negodd
27,12,0,0,1,4.91921198,noncompositional,0.0,poseven
27,12,0,1,3,5.85480454,noncompositional,1.0,poseven
27,12,0,2,5,8.22758167,noncompositional,2.0,poseven
27,12,0,3,4,12.39350462,noncompositional,3.0,poseven
27,12,0,4,4,12.34945632,noncompositional,4.0,poseven
27,13,0,0,4,8.89564949,noncompositional,0.0,negeven
27,13,0,1,1,9.30850304,noncompositional,1.0,negeven
27,13,0,2,3,8.48205377,noncompositional,2.0,negeven
27,13,0,3,0,13.10779805,noncompositional,3.0,negeven
27,13,0,4,0,13.33772495,noncompositional,4.0,negeven
27,14,0,0,0,7.11707375,noncompositional,0.0,negeven
27,14,0,1,5,3.64685824,noncompositional,1.0,negeven
27,14,0,2,1,6.05702854,noncompositional,2.0,negeven
27,14,0,3,4,5.96276898,noncompositional,3.0,negeven
27,14,0,4,0,6.9472321,noncompositional,4.0,negeven
27,15,0,0,1,9.1535095,noncompositional,0.0,negeven
27,15,0,1,3,9.01330493,noncompositional,1.0,negeven
27,15,0,2,0,17.39387079,noncompositional,2.0,negeven
27,15,0,3,4,15.6715678,noncompositional,3.0,negeven
27,15,0,4,0,17.52990503,noncompositional,4.0,negeven
27,16,0,0,4,5.98569994,noncompositional,0.0,negeven
27,16,0,1,1,4.25607188,noncompositional,1.0,negeven
27,16,0,2,0,8.27356539,noncompositional,2.0,negeven
27,16,0,3,0,8.27266747,noncompositional,3.0,negeven
27,16,0,4,0,8.09292339,noncompositional,4.0,negeven
27,17,0,0,2,6.19489409,noncompositional,0.0,posodd
27,17,0,1,4,7.99887114,noncompositional,1.0,posodd
27,17,0,2,3,13.33378172,noncompositional,2.0,posodd
27,17,0,3,5,14.50787603,noncompositional,3.0,posodd
27,17,0,4,5,14.43718571,noncompositional,4.0,posodd
27,18,0,0,5,13.58550062,noncompositional,0.0,negodd
27,18,0,1,1,14.33789334,noncompositional,1.0,negodd
27,18,0,2,0,9.18512206,noncompositional,2.0,negodd
27,18,0,3,1,14.54056992,noncompositional,3.0,negodd
27,18,0,4,1,14.6086578,noncompositional,4.0,negodd
27,19,0,0,1,4.20463665,noncompositional,0.0,poseven
27,19,0,1,5,8.82773569,noncompositional,1.0,poseven
27,19,0,2,4,10.17338524,noncompositional,2.0,poseven
27,19,0,3,4,10.44902569,noncompositional,3.0,poseven
27,19,0,4,4,10.44158123,noncompositional,4.0,poseven
28,0,0,0,0,9.98220755,noncompositional,0.0,negodd
28,0,0,1,2,7.99332987,noncompositional,1.0,negodd
28,0,0,2,5,10.33319053,noncompositional,2.0,negodd
28,0,0,3,5,10.38250973,noncompositional,3.0,negodd
28,0,0,4,4,5.77490432,noncompositional,4.0,negodd
28,1,0,0,0,8.45012979,noncompositional,0.0,negodd
28,1,0,1,5,11.47161831,noncompositional,1.0,negodd
28,1,0,2,5,11.46208877,noncompositional,2.0,negodd
28,1,0,3,5,11.52048849,noncompositional,3.0,negodd
28,1,0,4,5,11.32870876,noncompositional,4.0,negodd
28,2,0,0,5,17.35613595,noncompositional,0.0,posodd
28,2,0,1,0,9.24518887,noncompositional,1.0,posodd
28,2,0,2,5,17.24878108,noncompositional,2.0,posodd
28,2,0,3,5,17.35614879,noncompositional,3.0,posodd
28,2,0,4,5,17.2187895,noncompositional,4.0,posodd
28,3,0,0,5,8.06281369,noncompositional,0.0,negodd
28,3,0,1,0,7.64097427,noncompositional,1.0,negodd
28,3,0,2,1,12.410572,noncompositional,2.0,negodd
28,3,0,3,1,12.45485987,noncompositional,3.0,negodd
28,3,0,4,1,12.49803721,noncompositional,4.0,negodd
28,4,0,0,5,3.0190119,noncompositional,0.0,negeven
28,4,0,1,0,8.6347904,noncompositional,1.0,negeven
28,4,0,2,2,7.10921337,noncompositional,2.0,negeven
28,4,0,3,0,8.58610948,noncompositional,3.0,negeven
28,4,0,4,0,8.48625041,noncompositional,4.0,negeven
28,5,0,0,5,13.31490997,noncompositional,0.0,poseven
28,5,0,1,5,13.39541393,noncompositional,1.0,poseven
28,5,0,2,5,13.25254749,noncompositional,2.0,poseven
28,5,0,3,5,13.6058268,noncompositional,3.0,poseven
28,5,0,4,5,13.41252178,noncompositional,4.0,poseven
28,6,0,0,0,12.03610122,noncompositional,0.0,negeven
28,6,0,1,2,10.69061538,noncompositional,1.0,negeven
28,6,0,2,0,12.23103362,noncompositional,2.0,negeven
28,6,0,3,0,12.26063582,noncompositional,3.0,negeven
28,6,0,4,0,12.25266908,noncompositional,4.0,negeven
28,7,0,0,5,7.76675578,noncompositional,0.0,poseven
28,7,0,1,0,5.01689539,noncompositional,1.0,poseven
28,7,0,2,4,8.56963607,noncompositional,2.0,poseven
28,7,0,3,4,8.67042003,noncompositional,3.0,poseven
28,7,0,4,4,8.71652254,noncompositional,4.0,poseven
28,8,0,0,5,6.13856538,noncompositional,0.0,poseven
28,8,0,1,0,6.31212884,noncompositional,1.0,poseven
28,8,0,2,3,4.40393381,noncompositional,2.0,poseven
28,8,0,3,2,6.88253206,noncompositional,3.0,poseven
28,8,0,4,1,2.06451447,noncompositional,4.0,poseven
28,9,0,0,5,13.55096309,noncompositional,0.0,negodd
28,9,0,1,5,13.4136539,noncompositional,1.0,negodd
28,9,0,2,5,13.4400593,noncompositional,2.0,negodd
28,9,0,3,5,13.612014,noncompositional,3.0,negodd
28,9,0,4,5,13.55931257,noncompositional,4.0,negodd
28,10,0,0,5,12.16785157,noncompositional,0.0,posodd
28,10,0,1,5,12.40893313,noncompositional,1.0,posodd
28,10,0,2,5,12.32048688,noncompositional,2.0,posodd
28,10,0,3,5,12.18668685,noncompositional,3.0,posodd
28,10,0,4,5,12.40383162,noncompositional,4.0,posodd
28,11,0,0,0,6.6484698,noncompositional,0.0,posodd
28,11,0,1,5,19.36285765,noncompositional,1.0,posodd
28,11,0,2,5,19.63309038,noncompositional,2.0,posodd
28,11,0,3,5,19.36755758,noncompositional,3.0,posodd
28,11,0,4,5,19.53708643,noncompositional,4.0,posodd
28,12,0,0,4,10.3790766,noncompositional,0.0,negeven
28,12,0,1,5,5.02343392,noncompositional,1.0,negeven
28,12,0,2,0,11.66481399,noncompositional,2.0,negeven
28,12,0,3,0,11.77284887,noncompositional,3.0,negeven
28,12,0,4,0,11.75295418,noncompositional,4.0,negeven
28,13,0,0,0,6.97282637,noncompositional,0.0,posodd
28,13,0,1,5,18.54510783,noncompositional,1.0,posodd
28,13,0,2,5,18.56302543,noncompositional,2.0,posodd
28,13,0,3,5,18.52339221,noncompositional,3.0,posodd
28,13,0,4,5,18.3888996,noncompositional,4.0,posodd
28,14,0,0,5,6.91379174,noncompositional,0.0,poseven
28,14,0,1,4,9.20065631,noncompositional,1.0,poseven
28,14,0,2,1,3.43849858,noncompositional,2.0,poseven
28,14,0,3,4,8.9906977,noncompositional,3.0,poseven
28,14,0,4,4,9.15803565,noncompositional,4.0,poseven
28,15,0,0,5,9.10347112,noncompositional,0.0,negeven
28,15,0,1,0,17.4411353,noncompositional,1.0,negeven
28,15,0,2,0,17.42780364,noncompositional,2.0,negeven
28,15,0,3,0,17.34913845,noncompositional,3.0,negeven
28,15,0,4,0,17.41413929,noncompositional,4.0,negeven
