participant,task,subtask,trial,choice,reward,condition,trial_within_subtask,function
41,8,0,0,3,8.10027504,noncompositional,0.0,posodd
41,8,0,1,4,1.36085075,noncompositional,1.0,posodd
41,8,0,2,1,5.16615855,noncompositional,2.0,posodd
41,8,0,3,5,8.04456339,noncompositional,3.0,posodd
41,8,0,4,3,8.06971732,noncompositional,4.0,posodd
41,9,0,0,0,2.13872291,noncompositional,0.0,posodd
41,9,0,1,3,6.48355448,noncompositional,1.0,posodd
41,9,0,2,4,1.92123157,noncompositional,2.0,posodd
41,9,0,3,3,6.56167921,noncompositional,3.0,posodd
41,9,0,4,5,6.66723421,noncompositional,4.0,posodd
41,10,0,0,0,1.67973849,noncompositional,0.0,poseven
41,10,0,1,3,3.6429063,noncompositional,1.0,poseven
41,10,0,2,2,2.8266649,noncompositional,2.0,poseven
41,10,0,3,5,3.01586183,noncompositional,3.0,poseven
41,10,0,4,4,8.5859244,noncompositional,4.0,poseven
41,11,0,0,0,4.64004469,noncompositional,0.0,negeven
41,11,0,1,2,4.551631,noncompositional,1.0,negeven
41,11,0,2,3,1.46152083,noncompositional,2.0,negeven
41,11,0,3,1,3.26967348,noncompositional,3.0,negeven
41,11,0,4,0,4.59864652,noncompositional,4.0,negeven
41,12,0,0,0,3.23346796,noncompositional,0.0,posodd
41,12,0,1,3,4.73756115,noncompositional,1.0,posodd
41,12,0,2,4,1.73440702,noncompositional,2.0,posodd
41,12,0,3,5,4.18485885,noncompositional,3.0,posodd
41,12,0,4,3,4.47680339,noncompositional,4.0,posodd
41,13,0,0,0,5.16521666,noncompositional,0.0,negeven
41,13,0,1,2,4.14031985,noncompositional,1.0,negeven
41,13,0,2,1,4.90131397,noncompositional,2.0,negeven
41,13,0,3,0,5.13258234,noncompositional,3.0,negeven
41,13,0,4,0,5.21783496,noncompositional,4.0,negeven
41,14,0,0,3,4.73973808,noncompositional,0.0,negodd
41,14,0,1,1,4.47029385,noncompositional,1.0,negodd
41,14,0,2,5,3.9354895,noncompositional,2.0,negodd
41,14,0,3,4,1.33446982,noncompositional,3.0,negodd
41,14,0,4,2,3.31308678,noncompositional,4.0,negodd
41,15,0,0,0,9.40193194,noncompositional,0.0,negodd
41,15,0,1,2,7.46895796,noncompositional,1.0,negodd
41,15,0,2,0,9.48863157,noncompositional,2.0,negodd
41,15,0,3,0,9.48284362,noncompositional,3.0,negodd
41,15,0,4,0,9.54414649,noncompositional,4.0,negodd
41,16,0,0,0,7.66889381,noncompositional,0.0,negeven
41,16,0,1,0,7.73957853,noncompositional,1.0,negeven
41,16,0,2,2,7.0388414,noncompositional,2.0,negeven
41,16,0,3,1,6.67548505,noncompositional,3.0,negeven
41,16,0,4,0,7.83962547,noncompositional,4.0,negeven
41,17,0,0,0,3.96174855,noncompositional,0.0,posodd
41,17,0,1,3,9.64096036,noncompositional,1.0,posodd
41,17,0,2,5,9.41788088,noncompositional,2.0,posodd
41,17,0,3,3,9.44476596,noncompositional,3.0,posodd
41,17,0,4,3,9.54873799,noncompositional,4.0,posodd
41,18,0,0,4,6.72868509,noncompositional,0.0,poseven
41,18,0,1,5,0.59090848,noncompositional,1.0,poseven
41,18,0,2,4,6.7263559,noncompositional,2.0,poseven
41,18,0,3,4,6.78888862,noncompositional,3.0,poseven
41,18,0,4,4,6.80005236,noncompositional,4.0,poseven
41,19,0,0,3,10.55433407,noncompositional,0.0,negodd
41,19,0,1,5,10.12444443,noncompositional,1.0,negodd
41,19,0,2,3,10.63905826,noncompositional,2.0,negodd
41,19,0,3,3,10.53333433,noncompositional,3.0,negodd
41,19,0,4,3,10.88586607,noncompositional,4.0,negodd
42,0,0,0,1,7.75863304,noncompositional,0.0,oddneg
42,0,0,1,2,0.20694188,noncompositional,1.0,oddneg
42,0,0,2,0,0.0,noncompositional,2.0,oddneg
42,0,0,3,1,7.61993333,noncompositional,3.0,oddneg
42,0,0,4,1,7.80050711,noncompositional,4.0,oddneg
42,1,0,0,3,6.77832814,noncompositional,0.0,evenpos
42,1,0,1,4,6.66272875,noncompositional,1.0,evenpos
42,1,0,2,5,7.37992719,noncompositional,2.0,evenpos
42,1,0,3,3,6.94347331,noncompositional,3.0,evenpos
42,1,0,4,4,6.68008228,noncompositional,4.0,evenpos
42,2,0,0,0,7.02735648,noncompositional,0.0,evenneg
42,2,0,1,1,2.13020583,noncompositional,1.0,evenneg
42,2,0,2,2,7.45298954,noncompositional,2.0,evenneg
42,2,0,3,2,7.56046116,noncompositional,3.0,evenneg
42,2,0,4,2,7.44247426,noncompositional,4.0,evenneg
42,3,0,0,3,6.12632657,noncompositional,0.0,oddneg
42,3,0,1,1,7.71318204,noncompositional,1.0,oddneg
42,3,0,2,2,2.04392957,noncompositional,2.0,oddneg
42,3,0,3,1,7.78190724,noncompositional,3.0,oddneg
42,3,0,4,4,5.72439119,noncompositional,4.0,oddneg
42,4,0,0,3,7.14652477,noncompositional,0.0,evenpos
42,4,0,1,4,7.31733677,noncompositional,1.0,evenpos
42,4,0,2,5,6.90945614,noncompositional,2.0,evenpos
42,4,0,3,4,7.33842021,noncompositional,3.0,evenpos
42,4,0,4,4,7.5105431,noncompositional,4.0,evenpos
42,5,0,0,1,1.82006029,noncompositional,0.0,evenneg
42,5,0,1,0,6.29266547,noncompositional,1.0,evenneg
42,5,0,2,2,5.75669954,noncompositional,2.0,evenneg
42,5,0,3,0,6.16873979,noncompositional,3.0,evenneg
42,5,0,4,3,5.13373569,noncompositional,4.0,evenneg
42,6,0,0,0,1.61557939,noncompositional,0.0,oddneg
42,6,0,1,1,3.96619354,noncompositional,1.0,oddneg
42,6,0,2,2,0.59062508,noncompositional,2.0,oddneg
42,6,0,3,3,7.45784393,noncompositional,3.0,oddneg
42,6,0,4,4,6.35537243,noncompositional,4.0,oddneg
42,7,0,0,3,5.62162917,noncompositional,0.0,oddpos
42,7,0,1,4,5.91410225,noncompositional,1.0,oddpos
42,7,0,2,5,6.57525799,noncompositional,2.0,oddpos
42,7,0,3,5,6.62010443,noncompositional,3.0,oddpos
42,7,0,4,5,6.59856929,noncompositional,4.0,oddpos
42,8,0,0,0,2.48331681,noncompositional,0.0,oddneg
42,8,0,1,1,8.47118677,noncompositional,1.0,oddneg
42,8,0,2,1,8.57022023,noncompositional,2.0,oddneg
42,8,0,3,1,8.45938774,noncompositional,3.0,oddneg
42,8,0,4,1,8.51137036,noncompositional,4.0,oddneg
42,9,0,0,1,0.7273689,noncompositional,0.0,evenneg
42,9,0,1,2,5.58911869,noncompositional,1.0,evenneg
42,9,0,2,0,6.46304115,noncompositional,2.0,evenneg
42,9,0,3,4,2.41169383,noncompositional,3.0,evenneg
42,9,0,4,5,1.33221494,noncompositional,4.0,evenneg
42,10,0,0,3,4.07987113,noncompositional,0.0,oddpos
42,10,0,1,4,4.50000134,noncompositional,1.0,oddpos
42,10,0,2,5,3.99143799,noncompositional,2.0,oddpos
42,10,0,3,0,0.68084902,noncompositional,3.0,oddpos
42,10,0,4,1,4.25719949,noncompositional,4.0,oddpos
42,11,0,0,3,5.27806546,noncompositional,0.0,evenpos
42,11,0,1,4,7.2556019,noncompositional,1.0,evenpos
42,11,0,2,5,7.89926851,noncompositional,2.0,evenpos
42,11,0,3,5,7.88524237,noncompositional,3.0,evenpos
42,11,0,4,5,7.72042172,noncompositional,4.0,evenpos
42,12,0,0,5,7.11205299,noncompositional,0.0,oddpos
42,12,0,1,4,7.2068649,noncompositional,1.0,oddpos
42,12,0,2,3,7.28919897,noncompositional,2.0,oddpos
42,12,0,3,3,7.07083373,noncompositional,3.0,oddpos
42,12,0,4,4,7.08250674,noncompositional,4.0,oddpos
42,13,0,0,3,3.43340371,noncompositional,0.0,oddpos
42,13,0,1,4,4.5915683,noncompositional,1.0,oddpos
42,13,0,2,0,0.36863548,noncompositional,2.0,oddpos
42,13,0,3,1,7.30777709,noncompositional,3.0,oddpos
42,13,0,4,2,0.03563497,noncompositional,4.0,oddpos
42,14,0,0,4,1.62125242,noncompositional,0.0,evenneg
42,14,0,1,3,3.30980473,noncompositional,1.0,evenneg
42,14,0,2,5,2.11631923,noncompositional,2.0,evenneg
42,14,0,3,3,3.15004837,noncompositional,3.0,evenneg
42,14,0,4,1,2.42844409,noncompositional,4.0,evenneg
42,15,0,0,2,4.98412387,noncompositional,0.0,evenpos
42,15,0,1,1,0.28655667,noncompositional,1.0,evenpos
42,15,0,2,0,4.51579023,noncompositional,2.0,evenpos
42,15,0,3,3,4.67212917,noncompositional,3.0,evenpos
42,15,0,4,4,5.48532613,noncompositional,4.0,evenpos
42,16,0,0,3,6.82739297,noncompositional,0.0,oddpos
42,16,0,1,3,6.98956932,noncompositional,1.0,oddpos
42,16,0,2,3,7.00302959,noncompositional,2.0,oddpos
42,16,0,3,3,7.12052337,noncompositional,3.0,oddpos
42,16,0,4,3,6.96099279,noncompositional,4.0,oddpos
42,17,0,0,4,1.52903017,noncompositional,0.0,evenneg
42,17,0,1,5,0.88982885,noncompositional,1.0,evenneg
42,17,0,2,3,2.839328,noncompositional,2.0,evenneg
42,17,0,3,1,0.0,noncompositional,3.0,evenneg
42,17,0,4,2,7.29782209,noncompositional,4.0,evenneg
42,18,0,0,2,3.65877659,noncompositional,0.0,oddneg
42,18,0,1,1,10.11202098,noncompositional,1.0,oddneg
42,18,0,2,0,3.78988356,noncompositional,2.0,oddneg
42,18,0,3,2,3.68083956,noncompositional,3.0,oddneg
42,18,0,4,1,9.98260516,noncompositional,4.0,oddneg
42,19,0,0,2,8.06850834,noncompositional,0.0,evenpos
42,19,0,1,1,1.43100731,noncompositional,1.0,evenpos
42,19,0,2,2,8.32553521,noncompositional,2.0,evenpos
42,19,0,3,2,8.17403237,noncompositional,3.0,evenpos
42,19,0,4,2,8.0567608,noncompositional,4.0,evenpos
43,0,0,0,2,0.41356549,noncompositional,0.0,oddpos
43,0,0,1,0,0.0,noncompositional,1.0,oddpos
43,0,0,2,3,3.59771277,noncompositional,2.0,oddpos
43,0,0,3,5,5.29899991,noncompositional,3.0,oddpos
43,0,0,4,4,5.69596332,noncompositional,4.0,oddpos
43,1,0,0,3,5.22924269,noncompositional,0.0,oddpos
43,1,0,1,5,6.16489161,noncompositional,1.0,oddpos
43,1,0,2,4,6.60712096,noncompositional,2.0,oddpos
43,1,0,3,1,6.68448784,noncompositional,3.0,oddpos
43,1,0,4,0,1.89507637,noncompositional,4.0,oddpos
43,2,0,0,5,7.94491533,noncompositional,0.0,oddpos
43,2,0,1,2,1.49329794,noncompositional,1.0,oddpos
43,2,0,2,1,8.70230962,noncompositional,2.0,oddpos
43,2,0,3,4,8.78075164,noncompositional,3.0,oddpos
43,2,0,4,3,7.44577378,noncompositional,4.0,oddpos
43,3,0,0,5,5.14480919,noncompositional,0.0,evenneg
43,3,0,1,3,6.43705749,noncompositional,1.0,evenneg
43,3,0,2,4,6.02802343,noncompositional,2.0,evenneg
43,3,0,3,1,0.84216602,noncompositional,3.0,evenneg
43,3,0,4,2,6.60415067,noncompositional,4.0,evenneg
43,4,0,0,3,5.64557668,noncompositional,0.0,oddneg
43,4,0,1,5,4.53012876,noncompositional,1.0,oddneg
43,4,0,2,4,4.39276391,noncompositional,2.0,oddneg
43,4,0,3,2,2.5411446,noncompositional,3.0,oddneg
43,4,0,4,0,2.44786893,noncompositional,4.0,oddneg
43,5,0,0,3,6.63648278,noncompositional,0.0,oddpos
43,5,0,1,4,6.89778442,noncompositional,1.0,oddpos
43,5,0,2,5,8.49285104,noncompositional,2.0,oddpos
43,5,0,3,1,9.83403792,noncompositional,3.0,oddpos
43,5,0,4,2,2.32526545,noncompositional,4.0,oddpos
43,6,0,0,5,2.31331647,noncompositional,0.0,oddneg
43,6,0,1,3,5.21166129,noncompositional,1.0,oddneg
43,6,0,2,2,1.84541058,noncompositional,2.0,oddneg
43,6,0,3,1,3.93337467,noncompositional,3.0,oddneg
43,6,0,4,0,2.33069711,noncompositional,4.0,oddneg
43,7,0,0,3,3.21808684,noncompositional,0.0,evenneg
43,7,0,1,5,1.29041167,noncompositional,1.0,evenneg
43,7,0,2,1,1.38088317,noncompositional,2.0,evenneg
43,7,0,3,2,9.20374668,noncompositional,3.0,evenneg
43,7,0,4,0,8.88902291,noncompositional,4.0,evenneg
43,8,0,0,3,6.31254328,noncompositional,0.0,oddneg
43,8,0,1,5,4.66027295,noncompositional,1.0,oddneg
43,8,0,2,2,1.83129879,noncompositional,2.0,oddneg
43,8,0,3,1,7.85765517,noncompositional,3.0,oddneg
43,8,0,4,0,0.29663923,noncompositional,4.0,oddneg
43,9,0,0,3,4.61458978,noncompositional,0.0,evenpos
43,9,0,1,5,5.575735,noncompositional,1.0,evenpos
43,9,0,2,2,5.01308706,noncompositional,2.0,evenpos
43,9,0,3,0,4.22367727,noncompositional,3.0,evenpos
43,9,0,4,4,5.84521473,noncompositional,4.0,evenpos
43,10,0,0,5,3.50506575,noncompositional,0.0,evenneg
43,10,0,1,3,5.17033924,noncompositional,1.0,evenneg
43,10,0,2,1,0.03862196,noncompositional,2.0,evenneg
43,10,0,3,2,6.48693127,noncompositional,3.0,evenneg
43,10,0,4,0,5.6252052,noncompositional,4.0,evenneg
43,11,0,0,3,3.49390935,noncompositional,0.0,evenpos
43,11,0,1,5,5.32845035,noncompositional,1.0,evenpos
43,11,0,2,2,4.7745529,noncompositional,2.0,evenpos
43,11,0,3,0,4.48680276,noncompositional,3.0,evenpos
43,11,0,4,1,0.89840133,noncompositional,4.0,evenpos
43,12,0,0,3,4.37297636,noncompositional,0.0,evenpos
43,12,0,1,5,5.5980204,noncompositional,1.0,evenpos
43,12,0,2,1,3.439952,noncompositional,2.0,evenpos
43,12,0,3,2,7.94734306,noncompositional,3.0,evenpos
43,12,0,4,0,7.71488624,noncompositional,4.0,evenpos
43,13,0,0,3,4.44388555,noncompositional,0.0,evenpos
43,13,0,1,5,5.03532973,noncompositional,1.0,evenpos
43,13,0,2,1,0.39674465,noncompositional,2.0,evenpos
43,13,0,3,2,3.78998602,noncompositional,3.0,evenpos
43,13,0,4,0,3.21546129,noncompositional,4.0,evenpos
43,14,0,0,3,5.56489649,noncompositional,0.0,oddneg
43,14,0,1,5,3.79741897,noncompositional,1.0,oddneg
43,14,0,2,1,8.24621711,noncompositional,2.0,oddneg
43,14,0,3,2,2.94054535,noncompositional,3.0,oddneg
43,14,0,4,4,4.48171653,noncompositional,4.0,oddneg
43,15,0,0,3,4.84145261,noncompositional,0.0,evenneg
43,15,0,1,5,2.54930335,noncompositional,1.0,evenneg
43,15,0,2,1,5.42870004,noncompositional,2.0,evenneg
43,15,0,3,2,11.46858496,noncompositional,3.0,evenneg
43,15,0,4,0,12.91130654,noncompositional,4.0,evenneg
43,16,0,0,3,4.67952756,noncompositional,0.0,oddneg
43,16,0,1,5,2.73813203,noncompositional,1.0,oddneg
43,16,0,2,1,6.77760167,noncompositional,2.0,oddneg
43,16,0,3,2,3.13670865,noncompositional,3.0,oddneg
43,16,0,4,0,2.49418397,noncompositional,4.0,oddneg
43,17,0,0,3,6.8041771,noncompositional,0.0,evenpos
43,17,0,1,5,7.27359611,noncompositional,1.0,evenpos
43,17,0,2,4,6.73247502,noncompositional,2.0,evenpos
43,17,0,3,1,3.17143844,noncompositional,3.0,evenpos
43,17,0,4,2,8.12975915,noncompositional,4.0,evenpos
43,18,0,0,3,2.79429926,noncompositional,0.0,evenneg
43,18,0,1,5,0.0,noncompositional,1.0,evenneg
43,18,0,2,1,3.3898027,noncompositional,2.0,evenneg
43,18,0,3,2,10.75658096,noncompositional,3.0,evenneg
43,18,0,4,0,9.44837306,noncompositional,4.0,evenneg
43,19,0,0,3,4.7316084,noncompositional,0.0,oddpos
43,19,0,1,5,6.70952473,noncompositional,1.0,oddpos
43,19,0,2,1,4.86524856,noncompositional,2.0,oddpos
43,19,0,3,2,1.46399531,noncompositional,3.0,oddpos
43,19,0,4,4,6.10413497,noncompositional,4.0,oddpos
44,0,0,0,0,6.10779207,noncompositional,0.0,negodd
44,0,0,1,1,6.03205841,noncompositional,1.0,negodd
44,0,0,2,3,8.01051181,noncompositional,2.0,negodd
44,0,0,3,4,1.70760946,noncompositional,3.0,negodd
44,0,0,4,3,7.90852669,noncompositional,4.0,negodd
44,1,0,0,0,3.03987883,noncompositional,0.0,posodd
44,1,0,1,1,5.23860261,noncompositional,1.0,posodd
44,1,0,2,2,5.88956334,noncompositional,2.0,posodd
44,1,0,3,3,4.61297782,noncompositional,3.0,posodd
44,1,0,4,4,1.17332755,noncompositional,4.0,posodd
44,2,0,0,3,7.96346275,noncompositional,0.0,posodd
44,2,0,1,5,7.42777709,noncompositional,1.0,posodd
44,2,0,2,2,2.86114885,noncompositional,2.0,posodd
44,2,0,3,1,2.09373832,noncompositional,3.0,posodd
44,2,0,4,0,1.93743783,noncompositional,4.0,posodd
44,3,0,0,3,2.71438072,noncompositional,0.0,negeven
44,3,0,1,5,3.37340851,noncompositional,1.0,negeven
44,3,0,2,4,6.74379806,noncompositional,2.0,negeven
44,3,0,3,2,8.04423239,noncompositional,3.0,negeven
44,3,0,4,1,7.32107779,noncompositional,4.0,negeven
44,4,0,0,2,5.79159146,noncompositional,0.0,poseven
44,4,0,1,5,3.66440161,noncompositional,1.0,poseven
44,4,0,2,4,10.18832973,noncompositional,2.0,poseven
44,4,0,3,1,4.13948095,noncompositional,3.0,poseven
44,4,0,4,3,3.20346824,noncompositional,4.0,poseven
44,5,0,0,2,6.09953395,noncompositional,0.0,negeven
44,5,0,1,1,6.67481654,noncompositional,1.0,negeven
44,5,0,2,5,2.40310484,noncompositional,2.0,negeven
44,5,0,3,4,7.81821092,noncompositional,3.0,negeven
44,5,0,4,0,7.99010263,noncompositional,4.0,negeven
44,6,0,0,2,3.43810913,noncompositional,0.0,negeven
44,6,0,1,0,4.61495133,noncompositional,1.0,negeven
44,6,0,2,4,5.98992686,noncompositional,2.0,negeven
44,6,0,3,5,1.86508457,noncompositional,3.0,negeven
44,6,0,4,1,5.64242111,noncompositional,4.0,negeven
44,7,0,0,0,3.58134935,noncompositional,0.0,posodd
44,7,0,1,2,4.81146101,noncompositional,1.0,posodd
44,7,0,2,4,0.52146041,noncompositional,2.0,posodd
44,7,0,3,3,5.6445342,noncompositional,3.0,posodd
44,7,0,4,5,5.70665678,noncompositional,4.0,posodd
44,8,0,0,0,4.71393491,noncompositional,0.0,poseven
44,8,0,1,2,6.01646134,noncompositional,1.0,poseven
44,8,0,2,4,6.77724477,noncompositional,2.0,poseven
44,8,0,3,5,1.0565793,noncompositional,3.0,poseven
44,8,0,4,1,5.34234519,noncompositional,4.0,poseven
44,9,0,0,1,6.16001521,noncompositional,0.0,negodd
44,9,0,1,2,3.44569217,noncompositional,1.0,negodd
44,9,0,2,0,6.73449054,noncompositional,2.0,negodd
44,9,0,3,4,1.09960527,noncompositional,3.0,negodd
44,9,0,4,3,5.46783943,noncompositional,4.0,negodd
44,10,0,0,5,0.40050066,noncompositional,0.0,poseven
44,10,0,1,4,4.16712128,noncompositional,1.0,poseven
44,10,0,2,2,2.70566874,noncompositional,2.0,poseven
44,10,0,3,1,2.01875752,noncompositional,3.0,poseven
44,10,0,4,0,1.66999981,noncompositional,4.0,poseven
44,11,0,0,2,4.42885861,noncompositional,0.0,negodd
44,11,0,1,4,0.15466787,noncompositional,1.0,negodd
44,11,0,2,3,4.02609479,noncompositional,2.0,negodd
44,11,0,3,5,3.67799265,noncompositional,3.0,negodd
44,11,0,4,1,5.25588559,noncompositional,4.0,negodd
44,12,0,0,2,3.65576242,noncompositional,0.0,negodd
44,12,0,1,1,4.4927745,noncompositional,1.0,negodd
44,12,0,2,0,4.67000058,noncompositional,2.0,negodd
44,12,0,3,4,0.49992315,noncompositional,3.0,negodd
44,12,0,4,5,3.30599429,noncompositional,4.0,negodd
44,13,0,0,4,0.99998283,noncompositional,0.0,posodd
44,13,0,1,3,5.39940928,noncompositional,1.0,posodd
44,13,0,2,5,4.74322405,noncompositional,2.0,posodd
44,13,0,3,2,1.36003494,noncompositional,3.0,posodd
44,13,0,4,1,2.40013002,noncompositional,4.0,posodd
44,14,0,0,1,2.95925192,noncompositional,0.0,poseven
44,14,0,1,4,5.72395634,noncompositional,1.0,poseven
44,14,0,2,5,2.32066682,noncompositional,2.0,poseven
44,14,0,3,2,3.78423374,noncompositional,3.0,poseven
44,14,0,4,0,2.00062737,noncompositional,4.0,poseven
44,15,0,0,1,6.94743133,noncompositional,0.0,negeven
44,15,0,1,2,5.14060373,noncompositional,1.0,negeven
44,15,0,2,4,4.40847154,noncompositional,2.0,negeven
44,15,0,3,3,0.08986279,noncompositional,3.0,negeven
44,15,0,4,0,7.0432281,noncompositional,4.0,negeven
44,16,0,0,0,4.89410222,noncompositional,0.0,negodd
44,16,0,1,1,4.23654112,noncompositional,1.0,negodd
44,16,0,2,2,4.44783524,noncompositional,2.0,negodd
44,16,0,3,4,3.84047963,noncompositional,3.0,negodd
44,16,0,4,5,11.09036786,noncompositional,4.0,negodd
44,17,0,0,3,9.75203516,noncompositional,0.0,posodd
44,17,0,1,5,9.4591952,noncompositional,1.0,posodd
44,17,0,2,4,2.48836122,noncompositional,2.0,posodd
44,17,0,3,2,4.75813737,noncompositional,3.0,posodd
44,17,0,4,1,4.41457572,noncompositional,4.0,posodd
44,18,0,0,1,7.78115236,noncompositional,0.0,negeven
44,18,0,1,4,8.6377097,noncompositional,1.0,negeven
44,18,0,2,3,3.47261265,noncompositional,2.0,negeven
44,18,0,3,2,6.42815685,noncompositional,3.0,negeven
44,18,0,4,0,8.43590558,noncompositional,4.0,negeven
44,19,0,0,1,2.78744997,noncompositional,0.0,poseven
44,19,0,1,0,2.52616809,noncompositional,1.0,poseven
44,19,0,2,4,5.86078352,noncompositional,2.0,poseven
44,19,0,3,5,2.25512398,noncompositional,3.0,poseven
44,19,0,4,2,3.36219699,noncompositional,4.0,poseven
45,0,0,0,3,8.24456727,noncompositional,0.0,posodd
45,0,0,1,3,8.30278246,noncompositional,1.0,posodd
45,0,0,2,1,6.89528485,noncompositional,2.0,posodd
45,0,0,3,0,5.80206545,noncompositional,3.0,posodd
45,0,0,4,5,7.94266641,noncompositional,4.0,posodd
45,1,0,0,4,6.166038,noncompositional,0.0,negeven
45,1,0,1,3,0.13972441,noncompositional,1.0,negeven
45,1,0,2,0,6.66702404,noncompositional,2.0,negeven
45,1,0,3,1,5.83113678,noncompositional,3.0,negeven
45,1,0,4,2,5.34327296,noncompositional,4.0,negeven
45,2,0,0,4,6.11736662,noncompositional,0.0,negeven
45,2,0,1,5,1.65697689,noncompositional,1.0,negeven
45,2,0,2,1,5.47753799,noncompositional,2.0,negeven
45,2,0,3,0,4.6400464,noncompositional,3.0,negeven
45,2,0,4,1,5.6328745,noncompositional,4.0,negeven
45,3,0,0,1,5.66909891,noncompositional,0.0,negodd
45,3,0,1,1,5.39248925,noncompositional,1.0,negodd
45,3,0,2,4,6.0422331,noncompositional,2.0,negodd
45,3,0,3,5,1.85822652,noncompositional,3.0,negodd
45,3,0,4,3,1.36653988,noncompositional,4.0,negodd
45,4,0,0,1,2.90092374,noncompositional,0.0,poseven
45,4,0,1,2,1.90747933,noncompositional,1.0,poseven
45,4,0,2,4,4.41386297,noncompositional,2.0,poseven
45,4,0,3,5,2.6419023,noncompositional,3.0,poseven
45,4,0,4,4,4.2881176,noncompositional,4.0,poseven
45,5,0,0,2,3.50681094,noncompositional,0.0,negodd
45,5,0,1,4,1.24632911,noncompositional,1.0,negodd
45,5,0,2,3,4.69354056,noncompositional,2.0,negodd
45,5,0,3,3,4.71993135,noncompositional,3.0,negodd
45,5,0,4,3,4.74811197,noncompositional,4.0,negodd
45,6,0,0,3,4.78612264,noncompositional,0.0,posodd
45,6,0,1,4,1.30506932,noncompositional,1.0,posodd
45,6,0,2,1,5.60775012,noncompositional,2.0,posodd
45,6,0,3,1,5.51587156,noncompositional,3.0,posodd
45,6,0,4,1,5.76656997,noncompositional,4.0,posodd
45,7,0,0,4,4.1367729,noncompositional,0.0,negodd
45,7,0,1,0,9.37476005,noncompositional,1.0,negodd
45,7,0,2,0,9.42879526,noncompositional,2.0,negodd
45,7,0,3,0,9.5840993,noncompositional,3.0,negodd
45,7,0,4,0,9.44428335,noncompositional,4.0,negodd
45,8,0,0,0,1.05196562,noncompositional,0.0,poseven
45,8,0,1,5,0.61308279,noncompositional,1.0,poseven
45,8,0,2,4,5.22121113,noncompositional,2.0,poseven
45,8,0,3,4,5.35708168,noncompositional,3.0,poseven
45,8,0,4,4,5.23247924,noncompositional,4.0,poseven
45,9,0,0,2,6.0567165,noncompositional,0.0,negeven
45,9,0,1,2,5.78720593,noncompositional,1.0,negeven
45,9,0,2,2,5.77414384,noncompositional,2.0,negeven
45,9,0,3,2,5.79058969,noncompositional,3.0,negeven
45,9,0,4,2,5.87926211,noncompositional,4.0,negeven
45,10,0,0,4,2.0420249,noncompositional,0.0,posodd
45,10,0,1,0,4.15538324,noncompositional,1.0,posodd
45,10,0,2,2,5.42061181,noncompositional,2.0,posodd
45,10,0,3,2,5.52575509,noncompositional,3.0,posodd
45,10,0,4,2,5.36684319,noncompositional,4.0,posodd
45,11,0,0,2,5.86457094,noncompositional,0.0,negodd
45,11,0,1,2,5.9534819,noncompositional,1.0,negodd
45,11,0,2,2,5.92389036,noncompositional,2.0,negodd
45,11,0,3,2,6.10474255,noncompositional,3.0,negodd
45,11,0,4,2,6.03861357,noncompositional,4.0,negodd
45,12,0,0,2,4.69330625,noncompositional,0.0,poseven
45,12,0,1,2,4.51044415,noncompositional,1.0,poseven
45,12,0,2,4,5.01215803,noncompositional,2.0,poseven
45,12,0,3,0,2.32320352,noncompositional,3.0,poseven
45,12,0,4,1,2.99792246,noncompositional,4.0,poseven
45,13,0,0,3,0.90220017,noncompositional,0.0,poseven
45,13,0,1,5,0.59768897,noncompositional,1.0,poseven
45,13,0,2,0,3.38279028,noncompositional,2.0,poseven
45,13,0,3,1,3.74945708,noncompositional,3.0,poseven
45,13,0,4,2,3.62426638,noncompositional,4.0,poseven
45,14,0,0,4,6.48655465,noncompositional,0.0,negeven
45,14,0,1,4,6.21286496,noncompositional,1.0,negeven
45,14,0,2,4,6.40883195,noncompositional,2.0,negeven
45,14,0,3,4,6.18781648,noncompositional,3.0,negeven
45,14,0,4,4,6.19010712,noncompositional,4.0,negeven
45,15,0,0,4,1.29281078,noncompositional,0.0,posodd
45,15,0,1,4,1.26550129,noncompositional,1.0,posodd
45,15,0,2,1,5.27317906,noncompositional,2.0,posodd
45,15,0,3,1,5.45128905,noncompositional,3.0,posodd
45,15,0,4,1,5.33902643,noncompositional,4.0,posodd
45,16,0,0,4,6.04033543,noncompositional,0.0,negeven
45,16,0,1,4,5.97132276,noncompositional,1.0,negeven
45,16,0,2,4,6.09677016,noncompositional,2.0,negeven
45,16,0,3,4,6.12589439,noncompositional,3.0,negeven
45,16,0,4,4,5.92638784,noncompositional,4.0,negeven
45,17,0,0,4,2.47202897,noncompositional,0.0,posodd
45,17,0,1,3,7.95418352,noncompositional,1.0,posodd
45,17,0,2,3,8.02566203,noncompositional,2.0,posodd
45,17,0,3,3,8.05532778,noncompositional,3.0,posodd
45,17,0,4,3,7.97522746,noncompositional,4.0,posodd
45,18,0,0,2,6.80163047,noncompositional,0.0,negodd
45,18,0,1,2,6.82561319,noncompositional,1.0,negodd
45,18,0,2,2,6.92858568,noncompositional,2.0,negodd
45,18,0,3,2,6.71046432,noncompositional,3.0,negodd
45,18,0,4,2,6.85878834,noncompositional,4.0,negodd
45,19,0,0,0,1.85488636,noncompositional,0.0,poseven
45,19,0,1,2,3.16486615,noncompositional,1.0,poseven
45,19,0,2,3,0.28324061,noncompositional,2.0,poseven
45,19,0,3,4,4.28352787,noncompositional,3.0,poseven
